gene	start	end	length	strand	gc_content	genetic_code	rbs_motif	marker	evalue	bitscore	uscg	plasmid_hallmark	virus_hallmark	taxid	taxname	annotation_conjscan	annotation_amr	annotation_accessions	annotation_description
k121_906218_1	78	272	195	1	0.482	11	TAAAAA	NA	NA	NA	0	0	0	1	NA	NA	NA	NA	NA
k121_906218_2	333	620	288	1	0.476	11	None	GENOMAD.193186.PC	1.182e-08	53	0	0	0	1	NA	NA	NA	PF03693;COG3905;TIGR04563	Predicted transcriptional regulator
k121_906218_3	608	904	297	1	0.424	11	AACAA	GENOMAD.147643.PC	3.093e-23	95	0	1	0	1	NA	NA	NA	PF05016;COG3668;TIGR02385	Plasmid stabilization system protein ParE
k121_906218_4	1004	2176	1173	1	0.556	11	TAA	GENOMAD.114541.CP	5.674e-48	180	0	0	0	1	NA	NA	NA	PF01039;K01604;TIGR01117;COG4799	methylmalonyl-CoA decarboxylase alpha subunit
k121_1697606_1	3	191	189	1	0.640	11	None	GENOMAD.053511.PP	5.789e-31	115	0	1	0	1	NA	NA	NA	PF04956;K03197;COG3838	Type IV secretory pathway, VirB2 components (pilins)
k121_1697606_2	192	470	279	1	0.638	11	3Base/5BMM	GENOMAD.119050.PC	6.484e-21	88	0	1	0	1	NA	T_virB3	NA	PF05101;K03198;COG3702	Type IV secretory pathway, VirB3 components
k121_1697606_3	467	1573	1107	1	0.655	11	None	GENOMAD.108687.PC	2.996e-20	96	0	1	0	1	NA	virb4	NA	PF19044;PF03135;PF05101;K03199;TIGR00929;COG3451	type IV secretion/conjugal transfer ATPase, VirB4 family
k121_1470943_1	3	101	99	-1	0.626	11	AGxAG	NA	NA	NA	0	0	0	1	NA	NA	NA	NA	NA
k121_1470943_2	136	462	327	-1	0.615	11	None	GENOMAD.142672.PC	3.162e-43	153	0	1	0	1	NA	NA	NA	PF05016;COG3668;TIGR02385	Plasmid stabilization system protein ParE
k121_1470943_3	459	743	285	-1	0.607	11	AGGAG	GENOMAD.138269.PC	6.009e-15	71	0	0	0	1	NA	NA	NA	PF03693;COG3609;TIGR02384	Transcriptional regulator, contains Arc/MetJ-type RHH (ribbon-helix-helix) DNA-binding domain
k121_3165874_1	2	178	177	1	0.525	11	None	NA	NA	NA	0	0	0	1	NA	NA	NA	NA	NA
k121_3165874_2	180	461	282	1	0.447	11	GGA/GAG/AGG	GENOMAD.094286.PC	1.872e-18	81	0	1	0	1	NA	F_traL	NA	PF07178;K12068;TIGR02762	TraL protein
k121_3165874_3	470	1117	648	1	0.488	11	GGA/GAG/AGG	GENOMAD.075278.PP	6.72e-41	152	0	1	0	1	NA	F_traE	NA	PF11444;K12067	TraE protein
k121_3165874_4	1119	2159	1041	1	0.517	11	GGAG/GAGG	GENOMAD.077406.PP	1.193e-33	136	0	1	0	1	NA	F_traK	NA	PF06586;K12066;TIGR02756	type-F conjugative transfer system secretin TraK
k121_2943724_1	2	514	513	1	0.544	11	None	GENOMAD.130054.PC	2.949e-30	119	0	1	0	1	NA	NA	NA	PF10502;COG4959;TIGR02771;K12062	Type IV secretory pathway, protease TraF
k121_2943724_2	622	840	219	1	0.493	11	AGGAG	GENOMAD.073819.PP	4.422e-09	53	0	0	0	1	NA	NA	NA	NA	NA
k121_2943724_3	948	1196	249	1	0.546	11	GGAG/GAGG	NA	NA	NA	0	0	0	1	NA	NA	NA	NA	NA
k121_460294_1	1	1224	1224	-1	0.412	11	GGA/GAG/AGG	NA	NA	NA	0	0	0	1	NA	NA	NA	NA	NA
k121_460294_2	2002	2304	303	-1	0.399	11	GGA/GAG/AGG	GENOMAD.003164.PP	4.41e-36	132	0	0	0	1	NA	NA	NA	PF07424	TrbM
k121_460294_3	2385	3659	1275	-1	0.445	11	AGxAGG/AGGxGG	GENOMAD.091850.PC	1.324e-50	189	0	0	0	1	NA	NA	NA	COG4537	Competence protein ComGC
