gene	start	end	length	strand	gc_content	genetic_code	rbs_motif	marker	evalue	bitscore	uscg	plasmid_hallmark	virus_hallmark	taxid	taxname	annotation_conjscan	annotation_amr	annotation_accessions	annotation_description
k121_2542685_1	767	1051	285	1	0.568	11	GGAG/GAGG	GENOMAD.138269.PC	5.403e-16	74	0	0	0	1	NA	NA	NA	PF03693;COG3609;TIGR02384	Transcriptional regulator, contains Arc/MetJ-type RHH (ribbon-helix-helix) DNA-binding domain
k121_2542685_2	1053	1361	309	1	0.573	11	None	GENOMAD.142672.PC	2.378e-43	153	0	1	0	1	NA	NA	NA	PF05016;COG3668;TIGR02385	Plasmid stabilization system protein ParE
k121_2542685_3	1368	1448	81	1	0.543	11	GGA/GAG/AGG	NA	NA	NA	0	0	0	1	NA	NA	NA	NA	NA
k121_134505_1	3	503	501	-1	0.517	11	GGA/GAG/AGG	NA	NA	NA	0	0	0	1	NA	NA	NA	NA	NA
k121_134505_2	650	1840	1191	1	0.527	11	GGA/GAG/AGG	NA	NA	NA	0	0	0	1	NA	NA	NA	NA	NA
k121_134505_3	2040	2651	612	1	0.507	11	GGAG/GAGG	NA	NA	NA	0	0	0	1	NA	NA	NA	NA	NA
k121_134505_4	2691	3338	648	1	0.481	11	GGAG/GAGG	GENOMAD.130629.CP	4.84e-35	135	0	0	0	1	NA	NA	NA	PF15977;PF00027;K15861;TIGR03697;COG0664	global nitrogen regulator NtcA, cyanobacterial
k121_134505_5	3489	3908	420	-1	0.548	11	GGA/GAG/AGG	GENOMAD.114669.PP	1.191e-07	52	0	1	0	1	NA	NA	NA	PF20205;COG5567;K06080;TIGR02747	NA
k121_134505_6	3987	4394	408	1	0.525	11	GGA/GAG/AGG	GENOMAD.136491.CP	8.595e-11	61	0	0	0	1	NA	NA	NA	PF03702;COG2377;K09001	1,6-Anhydro-N-acetylmuramate kinase
k121_681165_1	3	698	696	1	0.614	11	None	GENOMAD.183012.PC	1.666e-109	351	0	0	0	1	NA	NA	NA	PF04733;COG4715	Uncharacterized conserved protein, contains Zn finger domain
k121_681165_2	857	1042	186	1	0.608	11	None	NA	NA	NA	0	0	0	1	NA	NA	NA	NA	NA
k121_681165_3	1026	1124	99	-1	0.586	11	None	NA	NA	NA	0	0	0	1	NA	NA	NA	NA	NA
k121_681165_4	1121	1501	381	-1	0.588	11	None	NA	NA	NA	0	0	0	1	NA	NA	NA	NA	NA
k121_681165_5	1635	1964	330	-1	0.648	11	None	GENOMAD.196233.PC	9.953e-48	166	0	1	0	1	NA	NA	NA	PF05016;K19093;COG3668	Plasmid stabilization system protein ParE
k121_681165_6	1961	2212	252	-1	0.647	11	None	GENOMAD.160466.PC	7.374e-16	73	0	0	0	1	NA	NA	NA	PF03693;TIGR02606;COG3609;K07722	putative addiction module antidote protein, CC2985 family
k121_681165_7	2280	2414	135	1	0.600	11	None	NA	NA	NA	0	0	0	1	NA	NA	NA	NA	NA
k121_681165_8	2603	3004	402	1	0.602	11	None	NA	NA	NA	0	0	0	1	NA	NA	NA	NA	NA
k121_681165_9	3223	3351	129	1	0.550	11	None	NA	NA	NA	0	0	0	1	NA	NA	NA	NA	NA
k121_1218164_1	3	740	738	-1	0.553	11	None	NA	NA	NA	0	0	0	1	NA	NA	NA	NA	NA
k121_1218164_2	737	1852	1116	-1	0.567	11	None	GENOMAD.107266.PC	4.359e-39	153	0	1	0	1	NA	T_virB10	NA	PF03743	Bacterial conjugation TrbI-like protein
k121_1218164_3	1856	2629	774	-1	0.534	11	None	GENOMAD.112644.PC	1.454e-25	109	0	1	0	1	NA	T_virB9	NA	PF03524;K03204;TIGR02781;COG3504	P-type conjugative transfer protein VirB9
k121_1218164_4	2678	2821	144	1	0.632	11	None	NA	NA	NA	0	0	0	1	NA	NA	NA	NA	NA
