gene	start	end	length	strand	gc_content	genetic_code	rbs_motif	marker	evalue	bitscore	uscg	plasmid_hallmark	virus_hallmark	taxid	taxname	annotation_conjscan	annotation_amr	annotation_accessions	annotation_description
k121_606764_1	1	1713	1713	1	0.613	11	None	GENOMAD.108687.PC	4.065e-05	49	0	1	0	1	NA	virb4	NA	PF19044;PF03135;PF05101;K03199;TIGR00929;COG3451	type IV secretion/conjugal transfer ATPase, VirB4 family
k121_606764_2	1778	1999	222	1	0.680	11	GGAGG	NA	NA	NA	0	0	0	1	NA	NA	NA	NA	NA
k121_1103252_1	432	695	264	-1	0.557	11	GGA/GAG/AGG	NA	NA	NA	0	0	0	1	NA	NA	NA	NA	NA
k121_1103252_2	692	925	234	-1	0.526	11	GGAGG	GENOMAD.032557.PP	7.874e-06	44	0	1	0	1	NA	NA	NA	PF05509;TIGR04563;COG4877	MXAN_4361/MXAN_4362 family small protein
k121_1103252_3	1135	2172	1038	-1	0.583	11	GGAG/GAGG	GENOMAD.132666.CP	1.75e-59	212	0	0	0	1	NA	NA	NA	COG0668;K03442	Small-conductance mechanosensitive channel
k121_1103252_4	2274	2852	579	1	0.606	11	4Base/6BMM	GENOMAD.180976.PC	6.913e-18	84	0	0	0	1	NA	NA	NA	PF07081;PF10039;K09702;COG3506	Regulation of enolase protein 1 (function unknown), concanavalin A-like superfamily
k121_1103252_5	2849	3502	654	-1	0.586	11	None	NA	NA	NA	0	0	0	1	NA	NA	NA	NA	NA
k121_496724_1	1	2433	2433	-1	0.374	11	AAAAA	NA	NA	NA	0	0	0	1	NA	NA	NA	NA	NA
k121_496724_2	2570	3196	627	1	0.340	11	TAA	NA	NA	NA	0	0	0	1	NA	NA	NA	NA	NA
k121_772703_1	1	210	210	1	0.714	11	None	NA	NA	NA	0	0	0	1	NA	NA	NA	NA	NA
k121_772703_2	222	1010	789	1	0.653	11	AGGAG	GENOMAD.094117.PC	2.158e-77	260	0	1	0	1	NA	F_traH	NA	K12072	NA
k121_1820624_1	1	1119	1119	1	0.694	11	None	GENOMAD.213670.PC	3.812e-95	317	0	0	0	1	NA	NA	NA	PF14499;TIGR02272;COG3435	gentisate 1,2-dioxygenase
k121_1820624_2	1168	1962	795	1	0.719	11	AGGAG	NA	NA	NA	0	0	0	1	NA	NA	NA	NA	NA
k121_1820624_3	1978	3519	1542	-1	0.716	11	None	NA	NA	NA	0	0	0	1	NA	NA	NA	NA	NA
k121_1820624_4	3555	3758	204	1	0.539	11	None	NA	NA	NA	0	0	0	1	NA	NA	NA	NA	NA
k121_712_1	2	595	594	-1	0.584	11	GGAGG	NA	NA	NA	0	0	0	1	NA	NA	NA	NA	NA
k121_712_2	763	1746	984	-1	0.626	11	AGGAG	NA	NA	NA	0	0	0	1	NA	NA	NA	NA	NA
k121_712_3	1955	2632	678	-1	0.662	11	None	NA	NA	NA	0	0	0	1	NA	NA	NA	NA	NA
k121_1710374_1	15	980	966	1	0.433	11	AGGAG	GENOMAD.005978.CC	2.348e-15	80	0	0	0	1	NA	T_virB11	NA	PF00437;PF05810;K07332;TIGR03819;COG4962	helicase/secretion neighborhood ATPase
k121_1710374_2	994	1323	330	1	0.497	11	GGAG/GAGG	GENOMAD.117152.PC	1.129e-14	71	0	1	0	1	NA	T_virB2	NA	PF04956;K20528;COG3838	Type IV secretory pathway, VirB2 components (pilins)
k121_1710374_3	1640	4063	2424	1	0.400	11	AGGAG	GENOMAD.133469.PC	5.867e-08	59	0	1	0	1	NA	virb4	NA	PF19044;PF11130;PF19357;TIGR03744;K12063;COG3451	conjugative transfer ATPase, PFL_4706 family
k121_1710374_4	4063	4170	108	1	0.426	11	GGA/GAG/AGG	NA	NA	NA	0	0	0	1	NA	NA	NA	NA	NA
k121_1269180_1	316	2553	2238	1	0.547	11	None	GENOMAD.153526.PP	2.583e-15	83	0	0	0	1	NA	NA	NA	NA	NA
k121_772904_1	1137	3008	1872	1	0.637	11	None	NA	NA	NA	0	0	0	1	NA	NA	NA	NA	NA
k121_1048520_1	3	860	858	1	0.526	11	None	GENOMAD.161566.CP	2.126e-10	64	0	0	0	1	NA	NA	NA	PF01522;K16842;TIGR03212;COG3233	putative urate catabolism protein
k121_1048520_2	860	2704	1845	1	0.560	11	GGA/GAG/AGG	NA	NA	NA	0	0	0	1	NA	NA	NA	NA	NA
k121_1048520_3	2718	3092	375	1	0.520	11	GGAG/GAGG	NA	NA	NA	0	0	0	1	NA	NA	NA	NA	NA
k121_1048520_4	3298	3414	117	1	0.513	11	AGGAG	NA	NA	NA	0	0	0	1	NA	NA	NA	NA	NA
k121_1765345_1	3	2204	2202	-1	0.500	11	None	NA	NA	NA	0	0	0	1	NA	NA	NA	NA	NA
k121_1765345_2	2223	3056	834	1	0.492	11	None	NA	NA	NA	0	0	0	1	NA	NA	NA	NA	NA
k121_1324605_1	3	278	276	-1	0.475	11	GGAG/GAGG	NA	NA	NA	0	0	0	1	NA	NA	NA	NA	NA
k121_1324605_2	572	841	270	1	0.511	11	AGxAG	NA	NA	NA	0	0	0	1	NA	NA	NA	NA	NA
k121_1324605_3	1660	2130	471	1	0.501	11	GGA/GAG/AGG	NA	NA	NA	0	0	0	1	NA	NA	NA	NA	NA
k121_1324605_4	2419	2652	234	-1	0.594	11	AGGA	NA	NA	NA	0	0	0	1	NA	NA	NA	NA	NA
k121_1324605_5	2662	2907	246	-1	0.533	11	AGGA/GGAG/GAGG	NA	NA	NA	0	0	0	1	NA	NA	NA	NA	NA
k121_221677_1	2	496	495	-1	0.749	11	GGxGG	NA	NA	NA	0	0	0	1	NA	NA	NA	NA	NA
k121_221677_2	587	1336	750	-1	0.673	11	GGA/GAG/AGG	NA	NA	NA	0	0	0	1	NA	NA	NA	NA	NA
k121_221677_3	1565	1888	324	-1	0.713	11	GGAG/GAGG	GENOMAD.190780.CP	2.829e-12	64	0	0	0	1	NA	NA	NA	PF19029;PF05957;K05594;COG4575	Membrane-anchored ribosome-binding protein, inhibits growth in stationary phase, ElaB/YqjD/DUF883 family
k121_221677_4	2086	2433	348	1	0.701	11	None	GENOMAD.211328.PC	8.853e-28	109	0	0	0	1	NA	NA	NA	PF02604;K19165;COG4118;TIGR01552	Antitoxin component of toxin-antitoxin stability system, DNA-binding transcriptional repressor
k121_221677_5	2387	2794	408	1	0.669	11	GGA/GAG/AGG	GENOMAD.178354.PC	1.058e-07	52	0	0	0	1	NA	NA	NA	PF14367;K07062;COG1487;TIGR00028	Predicted nucleic acid-binding protein, contains PIN domain
k121_1655427_1	1	759	759	1	0.456	11	None	GENOMAD.181988.CP	1.529e-18	88	0	0	0	1	NA	NA	NA	PF00593;TIGR01778	TonB-dependent copper receptor
k121_1655427_2	788	1234	447	1	0.465	11	AGGAG	GENOMAD.146100.CP	1.549e-36	136	0	0	0	1	NA	NA	NA	COG4549	Uncharacterized protein YcnI, contains cohesin/reeler-like domain
k121_1655427_3	1330	1920	591	1	0.469	11	GGAG/GAGG	GENOMAD.169500.CP	9.405e-47	168	0	0	0	1	NA	NA	NA	PF04955;K03192;COG2370	Hydrogenase/urease accessory protein HupE
k121_1655427_4	1917	2507	591	1	0.435	11	AGxAG	GENOMAD.215375.PC	6.207e-22	96	0	0	0	1	NA	NA	NA	PF04955;COG2370;K03192	HupE / UreJ protein
k121_1655427_5	2702	2776	75	1	0.427	11	GGA/GAG/AGG	NA	NA	NA	0	0	0	1	NA	NA	NA	NA	NA
k121_1489995_1	1	243	243	-1	0.490	11	None	NA	NA	NA	0	0	0	1	NA	NA	NA	NA	NA
k121_1489995_2	303	680	378	-1	0.423	11	None	NA	NA	NA	0	0	0	1	NA	NA	NA	NA	NA
k121_1489995_3	827	1222	396	-1	0.442	11	None	NA	NA	NA	0	0	0	1	NA	NA	NA	NA	NA
k121_1489995_4	1379	2278	900	-1	0.584	11	GGA/GAG/AGG	GENOMAD.169346.CP	1.845e-17	86	0	0	0	1	NA	NA	NA	PF03625;COG3439	Uncharacterized conserved protein, DUF302 family
k121_1489995_5	2310	2708	399	-1	0.566	11	AGGAG	GENOMAD.213491.PC	6.215e-31	119	0	0	0	1	NA	NA	NA	PF14248	Tumour protein p53-inducible protein 11
k121_1214341_1	2	1066	1065	1	0.699	11	None	GENOMAD.160871.PC	6.972e-54	196	0	0	0	1	NA	NA	NA	PF07364;PF07171;COG5476;K19048	Microcystin degradation protein MlrC, contains DUF1485 domain
k121_1214341_2	1144	1608	465	1	0.677	11	AGGAG	NA	NA	NA	0	0	0	1	NA	NA	NA	NA	NA
k121_1214341_3	1745	3364	1620	1	0.666	11	AGGAG	GENOMAD.166182.PC	5.498e-07	55	0	0	0	1	NA	NA	NA	PF00496;TIGR04028;COG4166;K13889	ABC transporter substrate binding protein, KPN_01854 family
k121_1214341_4	3437	4381	945	1	0.646	11	None	GENOMAD.121868.CP	9.825e-08	56	0	0	0	1	NA	NA	NA	PF00528;K15581;TIGR02789;COG0601	nickel ABC transporter, permease subunit NikB
k121_1214341_5	4381	4467	87	1	0.713	11	None	NA	NA	NA	0	0	0	1	NA	NA	NA	NA	NA
k121_1545706_1	3	194	192	1	0.469	11	None	NA	NA	NA	0	0	0	1	NA	NA	NA	NA	NA
k121_1545706_2	480	1163	684	-1	0.471	11	GGA/GAG/AGG	NA	NA	NA	0	0	0	1	NA	NA	NA	NA	NA
k121_1545706_3	1476	1940	465	1	0.538	11	AGGAG/GGAGG	NA	NA	NA	0	0	0	1	NA	NA	NA	NA	NA
k121_1545706_4	2051	2209	159	-1	0.503	11	GGA/GAG/AGG	NA	NA	NA	0	0	0	1	NA	NA	NA	NA	NA
k121_1545706_5	3087	3542	456	-1	0.498	11	GGA/GAG/AGG	NA	NA	NA	0	0	0	1	NA	NA	NA	NA	NA
k121_1545706_6	3597	3908	312	-1	0.494	11	None	NA	NA	NA	0	0	0	1	NA	NA	NA	NA	NA
k121_607962_1	99	1472	1374	-1	0.562	11	None	NA	NA	NA	0	0	0	1	NA	NA	NA	NA	NA
k121_607962_2	1531	2298	768	1	0.559	11	None	NA	NA	NA	0	0	0	1	NA	NA	NA	NA	NA
