seq_name	length	topology	n_genes	genetic_code	plasmid_score	fdr	n_hallmarks	marker_enrichment	conjugation_genes	amr_genes
k121_2951635	1620	No terminal repeats	3	11	0.9989	0.0011	1	3.8747	MOBV	NA
k121_123747	1166	No terminal repeats	1	11	0.9989	0.0011	1	1.7183	NA	NA
k121_607036	5022	No terminal repeats	7	11	0.9989	0.0011	1	8.3440	I_traY	NA
k121_1515360	2628	No terminal repeats	4	11	0.9989	0.0011	3	4.6371	T_virB8;T_virB6	NA
k121_1672334	1483	No terminal repeats	3	11	0.9989	0.0011	3	4.2361	MOBQ	NA
k121_1679968	4942	No terminal repeats	7	11	0.9989	0.0011	4	3.6929	virb4;T_virB3;T_virB2	NA
k121_2614941	5442	No terminal repeats	5	11	0.9989	0.0011	1	3.5864	NA	NA
k121_4308101	3645	DTR	6	11	0.9989	0.0011	2	3.6268	T_virB6	NA
k121_3723961	3485	No terminal repeats	5	11	0.9989	0.0011	1	3.8747	MOBV	NA
k121_1408925	2529	No terminal repeats	4	11	0.9989	0.0011	1	3.1642	NA	NA
k121_2491362	4665	No terminal repeats	6	11	0.9989	0.0011	1	2.8835	MOBV	NA
k121_661719	1682	No terminal repeats	3	11	0.9989	0.0011	1	2.0544	MOBV	NA
k121_3206401	2146	No terminal repeats	2	11	0.9989	0.0011	1	1.7183	NA	NA
k121_4308344	2867	DTR	4	11	0.9989	0.0011	1	2.1164	NA	NA
k121_1718961	2031	No terminal repeats	3	11	0.9989	0.0011	1	2.0544	MOBV	NA
k121_2240983	1089	No terminal repeats	2	11	0.9989	0.0011	2	2.8392	MOBQ	NA
k121_1714837	3358	DTR	6	11	0.9989	0.0011	1	2.4941	MOBV	NA
k121_1790160	2192	No terminal repeats	3	11	0.9989	0.0011	2	3.4339	MOBP1	NA
k121_2793363	1195	No terminal repeats	1	11	0.9989	0.0011	1	1.7183	MOBP1	NA
k121_4088986	1293	No terminal repeats	3	11	0.9989	0.0011	1	3.4366	NA	NA
k121_3558693	34686	No terminal repeats	41	11	0.9989	0.0011	1	12.0286	NA	NA
k121_1145532	3006	No terminal repeats	3	11	0.9989	0.0011	2	2.1114	NA	NA
k121_3862511	2262	No terminal repeats	2	11	0.9989	0.0011	1	1.7283	MOBV	NA
k121_3548502	1800	No terminal repeats	4	11	0.9989	0.0011	4	6.4097	F_traL;F_traE;F_traK	NA
k121_3492712	4494	No terminal repeats	6	11	0.9988	0.0011	1	1.7183	NA	NA
k121_8349	1355	No terminal repeats	3	11	0.9988	0.0011	2	2.9639	NA	NA
k121_197715	3893	No terminal repeats	7	11	0.9988	0.0011	3	5.3312	NA	NA
k121_2519569	11622	No terminal repeats	19	11	0.9988	0.0011	1	1.9002	NA	NA
k121_4307793	5352	DTR	7	11	0.9988	0.0011	1	1.7183	NA	NA
k121_3818190	1484	No terminal repeats	3	11	0.9988	0.0011	2	3.2703	T_virB6;T_virB8	NA
k121_4308452	3630	DTR	4	11	0.9988	0.0011	1	1.7480	NA	NA
k121_3579040	1089	No terminal repeats	2	11	0.9988	0.0011	1	2.9780	T_virB6	NA
k121_3768527	1544	No terminal repeats	2	11	0.9988	0.0011	2	2.6906	T_virB3;virb4	NA
k121_2676741	2602	No terminal repeats	3	11	0.9988	0.0011	2	2.1114	NA	NA
k121_3540950	7551	No terminal repeats	9	11	0.9988	0.0011	5	9.6050	F_trbC;F_traU;F_traW	NA
k121_4178935	1533	No terminal repeats	4	11	0.9988	0.0011	1	2.2078	MOBV	NA
k121_2886237	20425	No terminal repeats	29	11	0.9988	0.0011	4	10.3353	virb4;T_virB3;T_virB2;T_virB11	NA
k121_967195	1077	No terminal repeats	2	11	0.9988	0.0011	2	3.1823	MOBP1	NA
k121_2975794	1273	No terminal repeats	1	11	0.9988	0.0011	1	1.6920	MOBQ	NA
k121_2289084	1723	No terminal repeats	2	11	0.9988	0.0011	1	1.7183	MOBP1	NA
k121_1381332	1504	No terminal repeats	1	11	0.9987	0.0011	1	1.6920	MOBQ	NA
k121_1291912	1144	No terminal repeats	1	11	0.9987	0.0011	1	1.7183	MOBP1	NA
k121_412417	3808	No terminal repeats	3	11	0.9987	0.0011	3	3.6934	F_traG;F_traH;F_traF	NA
k121_1595634	1239	No terminal repeats	2	11	0.9987	0.0011	2	2.6906	virb4;T_virB3	NA
k121_460635	18318	No terminal repeats	20	11	0.9987	0.0012	8	13.1828	T_virB2;T_virB3;virb4;T_virB6;T_virB5;T_virB8;T_virB9	NA
k121_2334524	1575	No terminal repeats	2	11	0.9987	0.0012	2	2.8901	MOBP1	NA
k121_2215878	1145	No terminal repeats	1	11	0.9987	0.0012	1	1.6920	MOBQ	NA
k121_4167031	2632	No terminal repeats	7	11	0.9987	0.0012	2	4.3170	T_virB3;T_virB2	NA
k121_843109	11409	No terminal repeats	11	11	0.9987	0.0012	2	6.0691	MOBP1;T_virB10	NA
k121_4245393	12851	No terminal repeats	13	11	0.9987	0.0012	7	10.3946	T_virB2;T_virB3;virb4;T_virB6;T_virB5;T_virB8;T_virB9	NA
k121_4165300	1203	No terminal repeats	2	11	0.9987	0.0012	1	1.7183	NA	NA
k121_2609327	2416	No terminal repeats	5	11	0.9986	0.0012	2	3.0139	T_virB3;T_virB2	NA
k121_3003565	4357	No terminal repeats	2	11	0.9986	0.0012	1	1.7183	MOBF	NA
k121_568248	9949	No terminal repeats	14	11	0.9986	0.0012	1	7.2077	NA	NA
k121_2505701	1756	No terminal repeats	3	11	0.9986	0.0012	1	2.0896	NA	NA
k121_2548294	1487	No terminal repeats	3	11	0.9986	0.0012	1	1.6920	MOBQ	NA
k121_3279686	1904	No terminal repeats	4	11	0.9986	0.0012	3	4.0497	T_virB8;T_virB9	NA
k121_334869	2496	No terminal repeats	4	11	0.9986	0.0012	1	2.0871	NA	NA
k121_1085142	1069	No terminal repeats	2	11	0.9986	0.0012	2	3.1823	MOBP1	NA
k121_2286592	1339	No terminal repeats	2	11	0.9986	0.0012	2	2.7797	T_virB6;T_virB5	NA
k121_4029737	1571	No terminal repeats	3	11	0.9985	0.0012	2	2.9674	F_traF	NA
k121_1901926	1735	No terminal repeats	4	11	0.9985	0.0012	2	2.8371	T_virB3	NA
k121_1111185	1095	No terminal repeats	2	11	0.9985	0.0012	2	2.7021	T_virB5;T_virB8	NA
k121_1238762	1371	No terminal repeats	3	11	0.9984	0.0012	1	2.8615	F_trbC	NA
k121_668489	1709	No terminal repeats	3	11	0.9984	0.0012	1	1.9968	NA	NA
k121_2239405	1090	No terminal repeats	3	11	0.9984	0.0012	1	1.7183	NA	NA
k121_2639062	1763	No terminal repeats	3	11	0.9984	0.0012	1	1.7183	MOBP1	NA
k121_1851904	1005	No terminal repeats	2	11	0.9984	0.0013	2	2.7797	T_virB6;T_virB5	NA
k121_85350	1498	No terminal repeats	2	11	0.9984	0.0013	1	1.5207	NA	NA
k121_9618	1732	No terminal repeats	2	11	0.9983	0.0013	2	2.7797	T_virB5;T_virB6	NA
k121_218274	1054	No terminal repeats	2	11	0.9983	0.0013	2	3.4366	MOBP1	NA
k121_3057683	1033	No terminal repeats	2	11	0.9983	0.0013	1	2.6693	NA	NA
k121_2088840	15704	No terminal repeats	14	11	0.9982	0.0013	3	9.9267	C_alr7204;C_alr7205;virb4;C_alr7208;C_alr7209;C_alr7210;C_alr7211;C_alr7212	NA
k121_2663126	1029	No terminal repeats	2	11	0.9982	0.0013	1	2.2459	F_traV	NA
k121_2722465	4500	No terminal repeats	8	11	0.9982	0.0013	1	2.6970	NA	NA
k121_2454747	1445	No terminal repeats	2	11	0.9982	0.0013	2	2.4284	F_traH;F_traF	NA
k121_2868953	10967	No terminal repeats	7	11	0.9981	0.0013	1	2.5895	MOBP1	NA
k121_1960993	1190	No terminal repeats	2	11	0.9981	0.0013	2	2.5290	T_virB8;T_virB9	NA
k121_646629	1464	No terminal repeats	2	11	0.9981	0.0013	2	2.4284	F_traH;F_traF	NA
k121_268707	1134	No terminal repeats	2	11	0.9981	0.0013	1	1.6987	NA	NA
k121_156323	1321	No terminal repeats	2	11	0.9980	0.0013	1	2.8723	NA	NA
