ID	Length	Coverage	# ORFs	RDS	Circular	Inc Type(s)	# Replication	# Mobilization	# OriT	# Conjugation	# AMRs	# rRNAs	# Plasmid Hits
k121_1091797	22611	NA	22	0.0	no	0	1	0	0	0	0	0	0
k121_1087473	7235	NA	1	0.0	yes	0	0	0	0	0	0	0	0
k121_1568361	6931	NA	3	0.0	yes	0	0	0	0	0	0	0	0
k121_812632	5630	NA	4	0.0	no	0	0	1	0	1	0	0	0
k121_1145379	5487	NA	6	0.0	yes	0	0	1	0	0	0	0	0
k121_1319790	5038	NA	5	0.0	no	0	0	1	0	0	0	0	0
k121_1568529	4695	NA	5	0.0	yes	0	0	0	0	0	0	0	0
k121_512903	4433	NA	4	0.0	yes	0	0	0	0	0	0	0	0
k121_1568524	4287	NA	6	0.0	yes	0	0	0	0	0	0	0	0
k121_440272	4082	NA	5	0.0	yes	0	0	0	0	0	0	0	0
k121_1568374	3942	NA	3	0.0	yes	0	0	0	0	0	0	0	0
k121_410600	3670	NA	15	0.0	yes	0	0	0	0	0	0	0	0
k121_1499296	3547	NA	4	0.0	no	0	0	1	0	0	0	0	0
k121_366007	3422	NA	3	0.0	yes	0	0	0	0	0	0	0	0
k121_611716	3410	NA	4	0.0	yes	0	0	0	0	0	0	0	0
k121_1568685	3389	NA	5	0.0	yes	0	0	0	0	0	0	0	0
k121_1569679	3266	NA	4	0.0	yes	0	0	0	0	0	0	0	0
k121_76397	3264	NA	3	0.0	yes	0	0	0	0	0	0	0	0
k121_1568753	3206	NA	1	0.0	yes	0	0	0	0	0	0	0	0
k121_717129	3198	NA	1	0.0	yes	0	0	0	0	0	0	0	0
k121_1170235	3061	NA	6	0.0	yes	0	0	0	0	0	0	0	0
k121_1568713	3031	NA	6	0.0	yes	0	0	0	0	0	0	0	0
k121_869981	2987	NA	3	0.0	yes	0	1	0	0	0	0	0	0
k121_1568681	2894	NA	3	0.0	yes	0	0	0	0	0	0	0	0
k121_1569976	2852	NA	2	0.0	yes	0	0	0	0	0	0	0	0
k121_1343864	2793	NA	2	0.0	yes	0	0	0	0	0	0	0	0
k121_342025	2707	NA	2	0.0	yes	0	0	0	0	0	0	0	0
k121_1218265	2702	NA	1	0.0	yes	0	0	0	0	0	0	0	0
k121_1568447	2574	NA	3	0.0	yes	0	0	1	0	0	0	0	0
k121_447966	2561	NA	3	0.0	no	0	0	1	0	0	0	0	0
k121_1433176	2547	NA	4	0.0	yes	0	0	0	0	0	0	0	0
k121_244642	2476	NA	2	0.0	yes	0	0	0	0	0	0	0	0
k121_1045852	2440	NA	1	15.0	no	0	0	1	0	0	0	0	0
k121_249219	2400	NA	1	0.0	yes	0	0	0	0	0	0	0	0
k121_1568487	2359	NA	1	0.0	yes	0	0	0	0	0	0	0	0
k121_1569409	2354	NA	1	0.0	yes	0	0	0	0	0	0	0	0
k121_1570793	2341	NA	6	0.0	yes	0	0	0	0	0	0	0	0
k121_1571338	2300	NA	1	0.0	yes	0	0	0	0	0	0	0	0
k121_649588	2286	NA	4	0.0	yes	0	0	0	0	0	0	0	0
k121_391817	2217	NA	1	0.0	yes	0	0	0	0	0	0	0	0
k121_1568489	2179	NA	3	0.0	yes	0	0	0	0	0	0	0	0
k121_630414	2169	NA	1	0.0	yes	0	0	0	0	0	0	0	0
k121_1568963	2162	NA	1	0.0	yes	0	0	0	0	0	0	0	0
k121_91513	2033	NA	1	0.0	yes	0	0	0	0	0	0	0	0
k121_15078	1986	NA	1	0.0	yes	0	0	0	0	0	0	0	0
k121_1494782	1951	NA	1	0.0	yes	0	0	0	0	0	0	0	0
k121_1570668	1932	NA	2	0.0	yes	0	0	0	0	0	0	0	0
k121_1241743	1908	NA	2	0.2	no	0	0	0	0	0	0	0	1
k121_854064	1895	NA	1	0.0	yes	0	0	0	0	0	0	0	0
k121_410675	1874	NA	4	0.0	yes	0	0	0	0	0	0	0	0
k121_405809	1852	NA	2	0.0	yes	0	0	0	0	0	0	0	0
k121_288863	1837	NA	4	0.0	yes	0	0	0	0	0	0	0	0
k121_1573759	1830	NA	1	0.0	yes	0	0	0	0	0	0	0	0
k121_1490431	1777	NA	2	0.0	yes	0	0	0	0	0	0	0	0
k121_1568543	1736	NA	2	0.0	yes	0	0	0	0	0	0	0	0
k121_1568655	1729	NA	2	0.0	yes	0	0	0	0	0	0	0	0
k121_277147	1724	NA	0	0.0	yes	0	0	0	0	0	0	0	0
k121_1167233	1693	NA	0	0.0	yes	0	0	0	0	0	0	0	0
k121_975146	1685	NA	2	1.3	no	0	0	0	0	0	0	0	1
k121_278120	1670	NA	2	0.0	yes	0	0	0	0	0	0	0	0
k121_1443482	1669	NA	3	0.0	yes	0	0	0	0	0	0	0	0
k121_1568637	1639	NA	3	0.0	yes	0	0	0	0	0	0	0	0
k121_873948	1616	NA	1	0.0	yes	0	0	0	0	0	0	0	0
k121_1568948	1615	NA	1	0.0	yes	0	0	0	0	0	0	0	0
k121_1568451	1603	NA	1	0.0	yes	0	0	0	0	0	0	0	0
k121_780263	1587	NA	1	0.0	yes	0	0	0	0	0	0	0	0
k121_1569981	1576	NA	1	0.0	yes	0	0	0	0	0	0	0	0
k121_1167669	1531	NA	2	0.0	no	0	0	1	0	0	0	0	0
k121_1568800	1525	NA	2	0.0	yes	0	0	0	0	0	0	0	0
k121_1545697	1509	NA	2	0.0	yes	0	0	0	0	0	0	0	0
k121_553675	1505	NA	1	0.0	no	0	0	1	0	0	0	0	0
k121_1572104	1504	NA	2	0.0	yes	0	0	0	0	0	0	0	0
k121_1354183	1492	NA	2	0.0	yes	0	0	0	0	0	0	0	0
k121_1423235	1491	NA	1	0.0	yes	0	0	0	0	0	0	0	0
k121_1571024	1486	NA	1	0.0	yes	0	0	0	0	0	0	0	0
k121_1147827	1485	NA	1	0.0	yes	0	0	0	0	0	0	0	0
k121_1569890	1462	NA	3	0.0	yes	0	0	0	0	0	0	0	0
k121_1573922	1441	NA	1	0.0	yes	0	0	0	0	0	0	0	0
k121_1568460	1438	NA	1	0.0	yes	0	0	0	0	0	0	0	0
k121_868611	1418	NA	0	0.0	yes	0	0	0	0	0	0	0	0
k121_1566489	1416	NA	0	0.0	yes	0	0	0	0	0	0	0	0
k121_99678	1406	NA	1	0.0	yes	0	0	0	0	0	0	0	0
k121_1568605	1405	NA	3	0.0	yes	0	0	0	0	0	0	0	0
k121_1568849	1377	NA	2	0.0	yes	0	0	0	0	0	0	0	0
k121_1053048	1372	NA	3	0.0	yes	0	0	0	0	0	0	0	0
k121_1030926	1351	NA	3	0.0	yes	0	0	0	0	0	0	0	0
k121_1568629	1351	NA	4	0.0	yes	0	0	0	0	0	0	0	0
k121_1571923	1348	NA	2	0.0	yes	0	0	0	0	0	0	0	0
k121_1569629	1322	NA	1	0.0	yes	0	0	0	0	0	0	0	0
k121_1380982	1319	NA	2	0.0	yes	0	0	0	0	0	0	0	0
k121_1569956	1318	NA	2	0.0	yes	0	0	0	0	0	0	0	0
k121_1568841	1309	NA	1	0.0	yes	0	0	0	0	0	0	0	0
k121_1328948	1306	NA	0	0.0	yes	0	0	0	0	0	0	0	0
k121_1215502	1304	NA	0	0.0	yes	0	0	0	0	0	0	0	0
k121_892398	1302	NA	2	6.2	no	0	0	0	0	0	0	0	0
k121_1569423	1294	NA	0	0.0	yes	0	0	0	0	0	0	0	0
k121_1569038	1288	NA	4	0.0	yes	0	0	0	0	0	0	0	0
k121_308311	1273	NA	1	0.0	yes	0	0	0	0	0	0	0	0
k121_175881	1266	NA	2	0.0	yes	0	0	0	0	0	0	0	0
k121_1569711	1261	NA	2	0.0	yes	0	0	0	0	0	0	0	0
k121_1369211	1255	NA	3	0.0	yes	0	0	0	0	0	0	0	0
k121_1568473	1254	NA	1	0.0	yes	0	0	0	0	0	0	0	0
k121_325412	1252	NA	2	0.0	yes	0	0	0	0	0	0	0	0
k121_1569156	1252	NA	1	0.0	yes	0	0	0	0	0	0	0	0
k121_1568897	1249	NA	2	0.0	yes	0	0	0	0	0	0	0	0
