gene	start	end	length	strand	gc_content	genetic_code	rbs_motif	marker	evalue	bitscore	uscg	plasmid_hallmark	virus_hallmark	taxid	taxname	annotation_conjscan	annotation_amr	annotation_accessions	annotation_description
k121_88095_1	55	588	534	-1	0.466	11	AGGAG	NA	NA	NA	0	0	0	1	NA	NA	NA	NA	NA
k121_88095_2	930	1505	576	1	0.557	11	AGGA	NA	NA	NA	0	0	0	1	NA	NA	NA	NA	NA
k121_88095_3	1502	1912	411	-1	0.443	11	AGGA	NA	NA	NA	0	0	0	1	NA	NA	NA	NA	NA
k121_88095_4	1923	2219	297	-1	0.434	11	GGA/GAG/AGG	NA	NA	NA	0	0	0	1	NA	NA	NA	NA	NA
k121_88095_5	2227	2478	252	-1	0.480	11	AGGA	NA	NA	NA	0	0	0	1	NA	NA	NA	NA	NA
k121_88095_6	2606	4144	1539	1	0.544	11	GGA/GAG/AGG	NA	NA	NA	0	0	0	1	NA	NA	NA	NA	NA
k121_88095_7	4141	5298	1158	1	0.415	11	AGGA	NA	NA	NA	0	0	0	1	NA	NA	NA	NA	NA
k121_88095_8	5300	6187	888	1	0.536	11	None	NA	NA	NA	0	0	0	1	NA	NA	NA	NA	NA
k121_527784_1	2	547	546	1	0.570	11	None	GENOMAD.077406.PP	3.846e-50	177	0	1	0	1	NA	F_traK	NA	PF06586;K12066;TIGR02756	type-F conjugative transfer system secretin TraK
k121_527784_2	544	1884	1341	1	0.562	11	None	GENOMAD.094143.PC	8.962e-100	334	0	1	0	1	NA	F_traB	NA	K12065	NA
k121_527784_3	1897	2436	540	1	0.550	11	AGGAG	GENOMAD.087731.PC	6.696e-24	101	0	1	0	1	NA	F_traV	NA	K12064;TIGR02747;COG3895	type IV conjugative transfer system lipoprotein TraV
k121_1055565_1	2	124	123	-1	0.553	11	AGxAG	NA	NA	NA	0	0	0	1	NA	NA	NA	NA	NA
k121_1055565_2	161	598	438	-1	0.484	11	AGGAG	NA	NA	NA	0	0	0	1	NA	NA	NA	NA	NA
k121_1055565_3	734	1957	1224	-1	0.473	11	GGA/GAG/AGG	NA	NA	NA	0	0	0	1	NA	NA	NA	NA	NA
k121_1055565_4	1962	2345	384	-1	0.503	11	None	GENOMAD.134030.PP	6.018e-12	64	0	0	0	1	NA	NA	NA	PF13400;TIGR03816;COG4655;K12515	helicase/secretion neighborhood TadE-like protein
k121_1055565_5	2342	2740	399	-1	0.469	11	GGA/GAG/AGG	GENOMAD.136929.PC	7.77e-11	61	0	0	0	1	NA	NA	NA	PF14208;COG4961;TIGR03816	Flp pilus assembly protein TadG
k121_1055565_6	2737	3141	405	-1	0.521	11	None	GENOMAD.108158.PP	1.026e-07	52	0	0	0	1	NA	NA	NA	PF14208;TIGR03816;COG4961	helicase/secretion neighborhood TadE-like protein
k121_1055565_7	3138	3332	195	-1	0.472	11	GGA/GAG/AGG	NA	NA	NA	0	0	0	1	NA	NA	NA	NA	NA
k121_1055565_8	3348	4043	696	-1	0.497	11	GGAG/GAGG	NA	NA	NA	0	0	0	1	NA	NA	NA	NA	NA
k121_1055565_9	4045	4647	603	-1	0.486	11	GGAG/GAGG	NA	NA	NA	0	0	0	1	NA	NA	NA	NA	NA
k121_1055565_10	4649	5938	1290	-1	0.502	11	GGAG/GAGG	GENOMAD.005978.CC	3.743e-16	84	0	0	0	1	NA	T_virB11	NA	PF00437;PF05810;K07332;TIGR03819;COG4962	helicase/secretion neighborhood ATPase
k121_1055565_11	5935	6459	525	-1	0.482	11	GGAG/GAGG	NA	NA	NA	0	0	0	1	NA	NA	NA	NA	NA
k121_549_1	505	1800	1296	1	0.290	11	None	NA	NA	NA	0	0	0	1	NA	NA	NA	NA	NA
k121_549_2	1888	2199	312	1	0.288	11	TATA	NA	NA	NA	0	0	0	1	NA	NA	NA	NA	NA
k121_549_3	2394	3671	1278	-1	0.351	11	TAT	NA	NA	NA	0	0	0	1	NA	NA	NA	NA	NA
k121_549_4	3736	4482	747	-1	0.376	11	ATATA	NA	NA	NA	0	0	0	1	NA	NA	NA	NA	NA
k121_549_5	4543	4956	414	1	0.295	11	TAAAT	GENOMAD.211822.PC	9.863e-10	58	0	0	0	1	NA	NA	NA	PF12102	MrcB-like, N-terminal domain
k121_528119_1	3	140	138	-1	0.420	11	GGA/GAG/AGG	NA	NA	NA	0	0	0	1	NA	NA	NA	NA	NA
k121_528119_2	137	622	486	-1	0.409	11	None	NA	NA	NA	0	0	0	1	NA	NA	NA	NA	NA
k121_528119_3	693	1148	456	-1	0.371	11	GGAG/GAGG	NA	NA	NA	0	0	0	1	NA	NA	NA	NA	NA
k121_528119_4	1469	2002	534	1	0.412	11	AGGAG	NA	NA	NA	0	0	0	1	NA	NA	NA	NA	NA
k121_528119_5	2224	2526	303	1	0.396	11	AGGAG	NA	NA	NA	0	0	0	1	NA	NA	NA	NA	NA
k121_44501_1	3	116	114	-1	0.500	11	GGA/GAG/AGG	NA	NA	NA	0	0	0	1	NA	NA	NA	NA	NA
k121_44501_2	202	414	213	1	0.441	11	AGGAG/GGAGG	NA	NA	NA	0	0	0	1	NA	NA	NA	NA	NA
k121_44501_3	411	1061	651	-1	0.559	11	None	NA	NA	NA	0	0	0	1	NA	NA	NA	NA	NA
k121_44501_4	1856	1993	138	-1	0.500	11	AGxAGG/AGGxGG	NA	NA	NA	0	0	0	1	NA	NA	NA	NA	NA
k121_44501_5	2006	2851	846	-1	0.527	11	GGA/GAG/AGG	NA	NA	NA	0	0	0	1	NA	NA	NA	NA	NA
k121_44501_6	2962	3432	471	1	0.507	11	AGGA	GENOMAD.162193.PV	3.044e-13	69	0	0	0	1	NA	NA	NA	PF04645;K11686;COG4220;TIGR02043	Phage DNA packaging protein, Nu1 subunit of terminase
k121_44501_7	3553	3768	216	1	0.569	11	AGGAGG	NA	NA	NA	0	0	0	1	NA	NA	NA	NA	NA
k121_44501_8	3768	4019	252	1	0.504	11	None	NA	NA	NA	0	0	0	1	NA	NA	NA	NA	NA
k121_44501_9	4520	4954	435	-1	0.538	11	GGA/GAG/AGG	NA	NA	NA	0	0	0	1	NA	NA	NA	NA	NA
k121_1275693_1	3	2666	2664	-1	0.482	11	None	NA	NA	NA	0	0	0	1	NA	NA	NA	NA	NA
k121_1275693_2	2659	3021	363	-1	0.493	11	AGxAGG/AGGxGG	GENOMAD.052669.PP	1.685e-05	45	0	0	0	1	NA	NA	NA	PF20114	NA
k121_88728_1	1	396	396	1	0.533	11	None	NA	NA	NA	0	0	0	1	NA	NA	NA	NA	NA
k121_88728_2	521	730	210	1	0.552	11	GGAGG	NA	NA	NA	0	0	0	1	NA	NA	NA	NA	NA
k121_88728_3	727	945	219	1	0.589	11	AGGAG	NA	NA	NA	0	0	0	1	NA	NA	NA	NA	NA
k121_88728_4	942	1178	237	1	0.565	11	GGAG/GAGG	NA	NA	NA	0	0	0	1	NA	NA	NA	NA	NA
k121_88728_5	1467	1736	270	1	0.626	11	GGAG/GAGG	NA	NA	NA	0	0	0	1	NA	NA	NA	NA	NA
k121_88728_6	1754	2365	612	1	0.574	11	AGGAG	GENOMAD.082962.PP	1.513e-23	101	0	0	0	1	NA	NA	NA	PF09641	Transglutaminase-like superfamily
k121_88728_7	2408	2665	258	1	0.574	11	GGAG/GAGG	NA	NA	NA	0	0	0	1	NA	NA	NA	NA	NA
k121_88728_8	2678	3235	558	1	0.550	11	GGAG/GAGG	NA	NA	NA	0	0	0	1	NA	NA	NA	NA	NA
k121_1715269_1	3	446	444	-1	0.565	11	GGAG/GAGG	NA	NA	NA	0	0	0	1	NA	NA	NA	NA	NA
k121_1715269_2	571	996	426	1	0.577	11	AGGA	GENOMAD.147249.CP	6.603e-05	44	0	0	0	1	NA	NA	NA	PF03965;K03712;TIGR04472;COG5631	mobile rSAM pair MarR family regulator
k121_1715269_3	993	1199	207	1	0.478	11	GGA/GAG/AGG	NA	NA	NA	0	0	0	1	NA	NA	NA	NA	NA
k121_1715269_4	1435	2607	1173	-1	0.531	11	None	NA	NA	NA	0	0	0	1	NA	NA	NA	NA	NA
k121_1715269_5	2776	3240	465	1	0.516	11	GGAG/GAGG	GENOMAD.209148.PC	1.708e-29	116	0	0	0	1	NA	NA	NA	NA	NA
